"state","stateName","question","questionLabel","citation","sourceUrl","readAt","readAtName","verified","attested","page"
"ID","Idaho","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Idaho Code §54-1814(2)","https://legislature.idaho.gov/statutesrules/idstat/Title54/T54CH18/SECT54-1814/","","","2026-09-03","true","https://medsparadar.com/states/idaho/q/what-can-a-practitioner-be-disciplined-for"
"ID","Idaho","what-does-it-cost-to-open","License fees","IDAPA 24.28.01.400 (Rules of the Barber and Cosmetology Services Licensing Board — Fees, stated as ceilings)","https://adminrules.idaho.gov/rules/current/24/242801.pdf","","","2026-09-07","true","https://medsparadar.com/states/idaho/q/what-does-it-cost-to-open"
"ID","Idaho","what-happens-if-you-practice-without-a-license","Unlicensed practice","Idaho Code §54-1804(3)","https://legislature.idaho.gov/statutesrules/idstat/Title54/T54CH18/SECT54-1804/","","","2026-09-03","true","https://medsparadar.com/states/idaho/q/what-happens-if-you-practice-without-a-license"
"ID","Idaho","what-must-be-reported-to-the-board","Reporting duties","IDAPA 24.28.01.125.01 (Out of business — submittal)","https://adminrules.idaho.gov/rules/current/24/242801.pdf","","","2026-09-08","true","https://medsparadar.com/states/idaho/q/what-must-be-reported-to-the-board"
"ID","Idaho","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Idaho Code §48-606(1)","https://legislature.idaho.gov/statutesrules/idstat/Title48/T48CH6/SECT48-606/","","","2026-09-08","true","https://medsparadar.com/states/idaho/q/who-enforces-deceptive-med-spa-marketing"
"IL","Illinois","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","225 ILCS 85/3 (“compounding”)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500850K3.htm","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/can-a-med-spa-offer-compounded-glp-1"
"IL","Illinois","can-a-medical-assistant-inject","Medical assistants","225 ILCS 60/54.2(b)–(c)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K54.2.htm","","","2026-09-08","true","https://medsparadar.com/states/illinois/q/can-a-medical-assistant-inject"
"IL","Illinois","can-a-non-clinical-owner-take-a-percentage","Fees to a non-clinical owner","225 ILCS 60/22.2(a)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K22.2.htm","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/can-a-non-clinical-owner-take-a-percentage"
"IL","Illinois","can-a-non-physician-own-a-med-spa","Non-physician ownership","225 ILCS 60/22.2(a)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K22.2.htm","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/can-a-non-physician-own-a-med-spa"
"IL","Illinois","can-a-nurse-practitioner-work-without-a-physician","NP independence","225 ILCS 65/65-43","https://www.ilga.gov/documents/legislation/ilcs/documents/022500650K65-43.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-a-nurse-practitioner-work-without-a-physician"
"IL","Illinois","can-a-physician-assistant-inject-or-prescribe","Physician assistants","68 Ill. Adm. Code 1285.336(c)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-a-physician-assistant-inject-or-prescribe"
"IL","Illinois","can-an-rn-inject-botox-or-filler","RN injecting","225 ILCS 65/65-43","https://www.ilga.gov/documents/legislation/ilcs/documents/022500650K65-43.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-an-rn-inject-botox-or-filler"
"IL","Illinois","can-private-equity-invest-in-a-med-spa","Private-equity investment","IDFPR/IDPH Medical Spa Services memo (updated 2025-10-30)","https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/forms/dpr/idfpr-medspa-memo.pdf","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-private-equity-invest-in-a-med-spa"
"IL","Illinois","can-the-exam-be-done-by-telehealth","Telehealth exams","225 ILCS 60/54.2(e)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K54.2.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-the-exam-be-done-by-telehealth"
"IL","Illinois","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","225 ILCS 60/22","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K22.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/can-the-state-shut-down-an-unlicensed-med-spa"
"IL","Illinois","does-a-med-spa-need-to-register","Registration & licensing","225 ILCS 85/3 (“compounding”)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500850K3.htm","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/does-a-med-spa-need-to-register"
"IL","Illinois","is-a-medical-director-required","Medical director required?","68 Ill. Adm. Code 1285.336 (as stated in the IDFPR/IDPH med spa memo)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/is-a-medical-director-required"
"IL","Illinois","is-an-exam-required-before-treatment","Exam before treatment","68 Ill. Adm. Code 1285.336(b)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/is-an-exam-required-before-treatment"
"IL","Illinois","may-an-esthetician-perform-microneedling","Esthetician microneedling","IDFPR Statement on Prohibited Practices (IDFPR/IDPH med spa memo)","https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/forms/dpr/idfpr-medspa-memo.pdf","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/may-an-esthetician-perform-microneedling"
"IL","Illinois","must-someone-be-on-site-during-treatment","On-site presence","68 Ill. Adm. Code 1285.336(b)(2)–(3)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-09-08","true","https://medsparadar.com/states/illinois/q/must-someone-be-on-site-during-treatment"
"IL","Illinois","what-business-structure-is-required","Structure limits","225 ILCS 60/22.2(c)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K22.2.htm","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/what-business-structure-is-required"
"IL","Illinois","what-can-a-med-spa-advertise","Advertising limits","225 ILCS 60/26","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K26.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/what-can-a-med-spa-advertise"
"IL","Illinois","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","225 ILCS 60/22","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K22.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/what-can-a-practitioner-be-disciplined-for"
"IL","Illinois","what-does-it-cost-to-open","License fees","68 Ill. Adm. Code 1175.100(a), (c)","https://www.ilga.gov/commission/jcar/admincode/068/068011750A01000R.html","","","2026-09-02","true","https://medsparadar.com/states/illinois/q/what-does-it-cost-to-open"
"IL","Illinois","what-happens-if-you-practice-without-a-license","Unlicensed practice","225 ILCS 60/59","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K59.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/what-happens-if-you-practice-without-a-license"
"IL","Illinois","what-must-be-reported-to-the-board","Reporting duties","77 Ill. Adm. Code 690 (as stated in the IDFPR/IDPH med spa memo)","https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/forms/dpr/idfpr-medspa-memo.pdf","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/what-must-be-reported-to-the-board"
"IL","Illinois","what-must-the-supervising-physician-do","Supervising physician duties","225 ILCS 60/54.2(b), (f)","https://www.ilga.gov/documents/legislation/ilcs/documents/022500600K54.2.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/what-must-the-supervising-physician-do"
"IL","Illinois","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","815 ILCS 505/7","https://www.ilga.gov/documents/legislation/ilcs/documents/081505050K7.htm","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/who-enforces-deceptive-med-spa-marketing"
"IL","Illinois","who-may-operate-a-cosmetic-laser","Laser & energy devices","68 Ill. Adm. Code 1285.336 (as stated in the IDFPR/IDPH med spa memo)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-08-17","true","https://medsparadar.com/states/illinois/q/who-may-operate-a-cosmetic-laser"
"IL","Illinois","who-may-perform-the-pre-treatment-exam","Who performs the exam","68 Ill. Adm. Code 1285.336(b), (b)(1)","https://www.ilga.gov/commission/jcar/admincode/068/068012850C03360R.html","","","2026-09-08","true","https://medsparadar.com/states/illinois/q/who-may-perform-the-pre-treatment-exam"
"IN","Indiana","can-a-management-company-run-the-business-side","Management companies (MSO)","Ind. Code §25-22.5-1-2(c)","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_1.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-a-management-company-run-the-business-side"
"IN","Indiana","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Ind. Code § 25-26-13-11","https://iga.in.gov/ic/2024/Title_25/Article_26/Chapter_13.pdf","","","2026-09-02","true","https://medsparadar.com/states/indiana/q/can-a-med-spa-offer-compounded-glp-1"
"IN","Indiana","can-a-non-clinical-owner-take-a-percentage","Fees to a non-clinical owner","Ind. Code ch. 25-1-9 (Health Professions Standards of Practice), read in full","https://iga.in.gov/ic/2024/Title_25/Article_1/Chapter_9.pdf","","","2026-09-02","true","https://medsparadar.com/states/indiana/q/can-a-non-clinical-owner-take-a-percentage"
"IN","Indiana","can-a-non-physician-own-a-med-spa","Non-physician ownership","Ind. Code §25-22.5-1-2(c)","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_1.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-a-non-physician-own-a-med-spa"
"IN","Indiana","can-a-nurse-practitioner-work-without-a-physician","NP independence","Ind. Code §25-23-1-19.5(b) and (c)","https://iga.in.gov/ic/2024/Title_25/Article_23/Chapter_1.pdf","","","2026-09-01","true","https://medsparadar.com/states/indiana/q/can-a-nurse-practitioner-work-without-a-physician"
"IN","Indiana","can-a-physician-assistant-inject-or-prescribe","Physician assistants","Ind. Code §25-27.5-5-6","https://iga.in.gov/ic/2024/Title_25/Article_27.5/Chapter_5.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-a-physician-assistant-inject-or-prescribe"
"IN","Indiana","can-an-rn-inject-botox-or-filler","RN injecting","Ind. Code §25-23-1-1.1","https://iga.in.gov/ic/2024/Title_25/Article_23/Chapter_1.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-an-rn-inject-botox-or-filler"
"IN","Indiana","can-the-exam-be-done-by-telehealth","Telehealth exams","Ind. Code §25-1-9.5-7, §25-1-9.5-8","https://iga.in.gov/ic/2024/Title_25/Article_1/Chapter_9.5.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-the-exam-be-done-by-telehealth"
"IN","Indiana","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Ind. Code §25-22.5-8-4","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_8.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/can-the-state-shut-down-an-unlicensed-med-spa"
"IN","Indiana","does-a-med-spa-need-to-register","Registration & licensing","Ind. Code § 25-26-13-11","https://iga.in.gov/ic/2024/Title_25/Article_26/Chapter_13.pdf","","","2026-09-02","true","https://medsparadar.com/states/indiana/q/does-a-med-spa-need-to-register"
"IN","Indiana","is-a-medical-director-required","Medical director required?","Ind. Code §25-22.5-1-1.1","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_1.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/is-a-medical-director-required"
"IN","Indiana","is-an-exam-required-before-treatment","Exam before treatment","Ind. Code §25-1-9.5-7, §25-1-9.5-8","https://iga.in.gov/ic/2024/Title_25/Article_1/Chapter_9.5.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/is-an-exam-required-before-treatment"
"IN","Indiana","may-an-esthetician-perform-microneedling","Esthetician microneedling","Ind. Code § 25-8-2-9.5","https://iga.in.gov/ic/2024/Title_25/Article_8/Chapter_2.pdf","","","2026-09-02","true","https://medsparadar.com/states/indiana/q/may-an-esthetician-perform-microneedling"
"IN","Indiana","must-someone-be-on-site-during-treatment","On-site presence","Ind. Code §25-22.5-12.5-2, §25-22.5-12.5-5 (SEA 282, 2026)","https://iga.in.gov/pdf-documents/124/2026/senate/bills/SB0282/SB0282.06.ENRH.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/must-someone-be-on-site-during-treatment"
"IN","Indiana","what-business-structure-is-required","Structure limits","Ind. Code § 23-1.5-3-1(a)-(b) (Professional corporations — shares; issuance; transfer)","https://iga.in.gov/ic/2024/Title_23/Article_1.5/Chapter_3.pdf","","","2026-09-08","true","https://medsparadar.com/states/indiana/q/what-business-structure-is-required"
"IN","Indiana","what-can-a-med-spa-advertise","Advertising limits","Ind. Code §25-1-10.3-2, §25-1-10.3-7","https://iga.in.gov/ic/2024/Title_25/Article_1/Chapter_10.3.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/what-can-a-med-spa-advertise"
"IN","Indiana","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Ind. Code §25-1-9-4","https://iga.in.gov/ic/2024/Title_25/Article_1/Chapter_9.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/what-can-a-practitioner-be-disciplined-for"
"IN","Indiana","what-does-it-cost-to-open","License fees","820 IAC 7-1-1","https://www.in.gov/pla/files/1.1.23-Cosmetology-Statutes-and-Rules.pdf","","","2026-09-02","true","https://medsparadar.com/states/indiana/q/what-does-it-cost-to-open"
"IN","Indiana","what-happens-if-you-practice-without-a-license","Unlicensed practice","Ind. Code §25-22.5-8-2","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_8.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/what-happens-if-you-practice-without-a-license"
"IN","Indiana","what-must-be-reported-to-the-board","Reporting duties","Ind. Code §25-22.5-12.5-6 (SEA 282, 2026)","https://iga.in.gov/pdf-documents/124/2026/senate/bills/SB0282/SB0282.06.ENRH.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/what-must-be-reported-to-the-board"
"IN","Indiana","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Ind. Code §24-5-0.5-3","https://iga.in.gov/ic/2024/Title_24/Article_5/Chapter_0.5.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/who-enforces-deceptive-med-spa-marketing"
"IN","Indiana","who-may-operate-a-cosmetic-laser","Laser & energy devices","Ind. Code §25-22.5-1-1.1","https://iga.in.gov/ic/2024/Title_25/Article_22.5/Chapter_1.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/who-may-operate-a-cosmetic-laser"
"IN","Indiana","who-must-be-the-responsible-practitioner","Responsible practitioner","Ind. Code §25-22.5-12.5-3 (SEA 282, 2026)","https://iga.in.gov/pdf-documents/124/2026/senate/bills/SB0282/SB0282.06.ENRH.pdf","","","2026-07-26","true","https://medsparadar.com/states/indiana/q/who-must-be-the-responsible-practitioner"
"IA","Iowa","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Iowa Code § 155A.13C(1) (office stock without a patient-specific prescription is a LICENSED activity)","https://www.legis.iowa.gov/docs/code/2025/155A.13C.rtf","","","2026-09-06","true","https://medsparadar.com/states/iowa/q/can-a-med-spa-offer-compounded-glp-1"
"IA","Iowa","can-a-medical-assistant-inject","Medical assistants","Iowa Admin. Code r. 481—655.6(1) (definition of “Qualified laser technician”)","https://www.legis.iowa.gov/docs/iac/chapter/481.655.pdf","","","2026-09-04","true","https://medsparadar.com/states/iowa/q/can-a-medical-assistant-inject"
"IA","Iowa","can-a-non-clinical-owner-take-a-percentage","Fees to a non-clinical owner","Iowa Admin. Code r. 481—661.1(19) (Grounds for discipline)","https://www.legis.iowa.gov/docs/iac/chapter/481.661.pdf","","","2026-09-04","true","https://medsparadar.com/states/iowa/q/can-a-non-clinical-owner-take-a-percentage"
